RR001-6350|the efforts to meet it are almost always commensurate with the means.|the efforts to meet it are almost always commensurate with the means.
RR001-6351|However, on this Christmas Eve it has been deemed a duty to have some|However, on this Christmas Eve it has been deemed a duty to have some
RR001-6352|diversion, and so, although the round of weary labor may not be thus|diversion, and so, although the round of weary labor may not be thus
RR001-6353|easily relaxed, the wife has been deputed to do the Christmas shopping|easily relaxed, the wife has been deputed to do the Christmas shopping
RR001-6354|and has gone forth into the crowded East Side street, from which|and has gone forth into the crowded East Side street, from which
RR001-6355|she has returned with a meat bone, a cut from a butcher’s at twelve|she has returned with a meat bone, a cut from a butcher’s at twelve
RR001-6356|cents a pound, green pickles, three turnips, a carrot, a half-dozen|cents a pound, green pickles, three turnips, a carrot, a half-dozen
RR001-6357|small candles, and two or three toys, which, together with a small|small candles, and two or three toys, which, together with a small
RR001-6358|three-foot branch of hemlock, purchased earlier in the day, completes|three-foot branch of hemlock, purchased earlier in the day, completes
RR001-6359|the Christmas preparation for the morrow. Arba, the youngest, although|the Christmas preparation for the morrow. Arba, the youngest, although
RR001-6360|like the others she will work until ten this Christmas Eve, is to have|like the others she will work until ten this Christmas Eve, is to have
RR001-6361|a pair of new shoes; Zicka, the next older, a belt for her dress. Mrs.|a pair of new shoes; Zicka, the next older, a belt for her dress. Mrs.
RR001-6362|Zorg, although she may not suspect, will receive a new market basket|Zorg, although she may not suspect, will receive a new market basket
RR001-6363|with a lid on it. Zorg--grim, silent, weary of soul and body--is to|with a lid on it. Zorg -- grim, silent, weary of soul and body -- is to
RR001-6364|have a new fifteen-cent tie. There will be a tree, a small sprig of|have a new fifteen-cent tie. There will be a tree, a small sprig of
RR001-6365|a tree, upon which will hang colored glass or paste balls of red and|a tree, upon which will hang colored glass or paste balls of red and
RR001-6366|blue and green, with threads of popcorn and sprays of flitter-gold, all|blue and green, with threads of popcorn and sprays of flitter-gold, all
RR001-6367|saved from the years before. In the light of early dawn to-morrow the|saved from the years before. In the light of early dawn to-morrow the
RR001-6368|youngest of the children will dance about these, and the richness of|youngest of the children will dance about these, and the richness of
RR001-6369|their beauty will be enjoyed as if they had not been so presented for|their beauty will be enjoyed as if they had not been so presented for
RR001-6370|the seventh and eighth time.|the seventh and eighth time.
RR001-6371|Thus it runs, mostly, throughout the entire region on this joyous|Thus it runs, mostly, throughout the entire region on this joyous
RR001-6372|occasion, a wealth of feeling and desire expressing itself through|occasion, a wealth of feeling and desire expressing itself through
RR001-6373|the thinnest and most meager material forms. About the shops and|the thinnest and most meager material forms. About the shops and
RR001-6374|stores where the windows are filled with cheap displays of all|stores where the windows are filled with cheap displays of all
RR001-6375|that is considered luxury, are hosts of other children scarcely|that is considered luxury, are hosts of other children scarcely
RR001-6376|so satisfactorily supplied, peering earnestly into the world of|so satisfactorily supplied, peering earnestly into the world of
RR001-6377|make-believe and illusion, the wonder of it not yet eradicated from|make-believe and illusion, the wonder of it not yet eradicated from
RR001-6378|their unsophisticated hearts. Joy, joy--not a tithe of all that is|their unsophisticated hearts. Joy, joy -- not a tithe of all that is
RR001-6379|represented by the expenditures of the wealthy, but only such as may be|represented by the expenditures of the wealthy, but only such as may be
RR001-6380|encompassed in a paper puff-ball or a tinsel fish, is here sought for|encompassed in a paper puff-ball or a tinsel fish, is here sought for
RR001-6381|and dreamed over, an earnest, child-heart-longing which may never again|and dreamed over, an earnest, child-heart-longing which may never again
RR001-6382|be gratified if not now. Horses, wagons, fire engines, dolls--these are|be gratified if not now. Horses, wagons, fire engines, dolls -- these are
RR001-6383|what the thousands upon thousands of children whose faces are pressed|what the thousands upon thousands of children whose faces are pressed
RR001-6384|closely against the commonplace window panes are dreaming about, and|closely against the commonplace window panes are dreaming about, and
RR001-6385|the longing that is thereby expressed is the strongest evidence of the|the longing that is thereby expressed is the strongest evidence of the
RR001-6386|indissoluble link which binds these weakest and most wretched elements|indissoluble link which binds these weakest and most wretched elements
RR001-6387|of society to the best and most successful.|of society to the best and most successful.
RR001-6388|THE RIVERS OF THE NAMELESS DEAD|THE RIVERS OF THE NAMELESS DEAD
RR001-6389|The body of a man was found yesterday in the North River at|The body of a man was found yesterday in the North River at
RR001-6390|Twenty-fifth Street. A brass check, No. 21,600, of the New York|Twenty-fifth Street. A brass check, number twoone,six00, of the New York
RR001-6391|Registry Company, was found on the body.--N. Y. Daily Paper.|Registry Company, was found on the body. -- N. Y. Daily Paper.
RR001-6392|There is an island surrounded by rivers, and about it the tide scurries|There is an island surrounded by rivers, and about it the tide scurries
RR001-6393|fast and deep. It is a beautiful island, long, narrow, magnificently|fast and deep. It is a beautiful island, long, narrow, magnificently
RR001-6394|populated, and with such a wealth of life and interest as no island in|populated, and with such a wealth of life and interest as no island in
RR001-6395|the whole world before has ever possessed. Long lines of vessels of|the whole world before has ever possessed. Long lines of vessels of
